  -0.6911403540924137E-04   0.9354728910222540E+01  36   0.12309275E+01   0.10000000E-02
  -0.1382743194835027E-03   0.1870952956561005E+02  36   0.24618644E+01   0.10000000E-02
  -0.6891438693809909E-04   0.9354725702745372E+01  37   0.12309271E+01   0.10000000E-02
  -0.1388860166359410E-03   0.1870950826415697E+02  37   0.24618616E+01   0.10000000E-02
  -0.7013933201530360E-04   0.9354723397566285E+01  38   0.12309268E+01   0.10000000E-02
  -0.1390635288287051E-03   0.1870950897644149E+02  38   0.24618617E+01   0.10000000E-02
  -0.7003620688011834E-04   0.9354726200389585E+01  39   0.12309271E+01   0.10000000E-02
  -0.1399374347364970E-03   0.1870950895716210E+02  39   0.24618617E+01   0.10000000E-02
  -0.6930117392980486E-04   0.9354725141575561E+01  40   0.12309270E+01   0.10000000E-02
  -0.1393674884347136E-03   0.1870948476364079E+02  40   0.24618585E+01   0.10000000E-02
  -0.6942444569276383E-04   0.9354723341270814E+01  41   0.12309268E+01   0.10000000E-02
  -0.1392082551549139E-03   0.1870947909912121E+02  41   0.24618578E+01   0.10000000E-02
  -0.6978424650450354E-04   0.9354722393660648E+01  42   0.12309266E+01   0.10000000E-02
  -0.1399857959798695E-03   0.1870946860161514E+02  42   0.24618564E+01   0.10000000E-02
  -0.6986451997887641E-04   0.9354719401203138E+01  43   0.12309262E+01   0.10000000E-02
  -0.1396756512275564E-03   0.1870945859548921E+02  43   0.24618551E+01   0.10000000E-02
  -0.6980504155142372E-04   0.9354718179952693E+01  44   0.12309261E+01   0.10000000E-02
  -0.1398811267871165E-03   0.1870943977122157E+02  44   0.24618526E+01   0.10000000E-02
  -0.6971705769910777E-04   0.9354708595576004E+01  45   0.12309248E+01   0.10000000E-02
  -0.1398449176948091E-03   0.1870941252026278E+02  45   0.24618490E+01   0.10000000E-02
  -0.6999595088534743E-04   0.9354710242081589E+01  46   0.12309250E+01   0.10000000E-02
  -0.1403615195056543E-03   0.1870940982678238E+02  46   0.24618487E+01   0.10000000E-02
  -0.7806748147566418E-04   0.9354696256209360E+01  47   0.12309232E+01   0.10000000E-02
  -0.1402337471402183E-03   0.1870937744480907E+02  47   0.24618444E+01   0.10000000E-02
  -0.7044592556468094E-04   0.9354696504897387E+01  48   0.12309232E+01   0.10000000E-02
  -0.1403173669579607E-03   0.1870936970731446E+02  48   0.24618434E+01   0.10000000E-02
  -0.6968517607161399E-04   0.9354691955733612E+01  49   0.12309226E+01   0.10000000E-02
  -0.1398172324857654E-03   0.1870935025770259E+02  49   0.24618408E+01   0.10000000E-02
  -0.6983687222474463E-04   0.9354687531953455E+01  50   0.12309220E+01   0.10000000E-02
  -0.1397261692266534E-03   0.1870933342787546E+02  50   0.24618386E+01   0.10000000E-02
  -0.6940772241836573E-04   0.9354676073894013E+01  51   0.12309205E+01   0.10000000E-02
  -0.1383552082488235E-03   0.1870929816863183E+02  51   0.24618340E+01   0.10000000E-02
  -0.6963144579098280E-04   0.9354666723925403E+01  52   0.12309193E+01   0.10000000E-02
  -0.1398708172574155E-03   0.1870926942458624E+02  52   0.24618302E+01   0.10000000E-02
  -0.6965313376307371E-04   0.9354660798709070E+01  53   0.12309185E+01   0.10000000E-02
  -0.1387642241097327E-03   0.1870925921395684E+02  53   0.24618288E+01   0.10000000E-02
  -0.6820025649211012E-04   0.9354657230211526E+01  54   0.12309181E+01   0.10000000E-02
  -0.1373744850179951E-03   0.1870924192965937E+02  54   0.24618266E+01   0.10000000E-02
  -0.6906347571282001E-04   0.9354644405474096E+01  55   0.12309164E+01   0.10000000E-02
  -0.1379200912079951E-03   0.1870919583695934E+02  55   0.24618205E+01   0.10000000E-02
  -0.6801633445430762E-04   0.9354630426977913E+01  56   0.12309145E+01   0.10000000E-02
  -0.1363313493223895E-03   0.1870916063597202E+02  56   0.24618159E+01   0.10000000E-02
  -0.6820291029557507E-04   0.9354624418603771E+01  57   0.12309137E+01   0.10000000E-02
  -0.1370633339819413E-03   0.1870914473742147E+02  57   0.24618138E+01   0.10000000E-02
  -0.6855071588900966E-04   0.9354612271081872E+01  58   0.12309121E+01   0.10000000E-02
  -0.1367210270439462E-03   0.1870911508553402E+02  58   0.24618099E+01   0.10000000E-02
  -0.6805491908098400E-04   0.9354598776028939E+01  59   0.12309104E+01   0.10000000E-02
  -0.1360559167791105E-03   0.1870908381122061E+02  59   0.24618058E+01   0.10000000E-02
  -0.6754510026581236E-04   0.9354589560010648E+01  60   0.12309092E+01   0.10000000E-02
  -0.1355680801823600E-03   0.1870904872392757E+02  60   0.24618011E+01   0.10000000E-02
  -0.6756989068368446E-04   0.9354579389487781E+01  61   0.12309078E+01   0.10000000E-02
  -0.1347982935028272E-03   0.1870903040370814E+02  61   0.24617987E+01   0.10000000E-02
  -0.6705876453253634E-04   0.9354565146873683E+01  62   0.12309059E+01   0.10000000E-02
  -0.1345365242074143E-03   0.1870898896035152E+02  62   0.24617933E+01   0.10000000E-02
  -0.6653023102751133E-04   0.9354548839194229E+01  63   0.12309038E+01   0.10000000E-02
  -0.1325272523914967E-03   0.1870895006431360E+02  63   0.24617882E+01   0.10000000E-02
  -0.6622902557689435E-04   0.9354544634744004E+01  64   0.12309032E+01   0.10000000E-02
  -0.1321444050874791E-03   0.1870892192491972E+02  64   0.24617845E+01   0.10000000E-02
  -0.6561548121122740E-04   0.9354520814994109E+01  65   0.12309001E+01   0.10000000E-02
  -0.1312287620293983E-03   0.1870887733940450E+02  65   0.24617786E+01   0.10000000E-02
  -0.6566296753214753E-04   0.9354512831244811E+01  66   0.12308991E+01   0.10000000E-02
  -0.1311905635736256E-03   0.1870885699267933E+02  66   0.24617759E+01   0.10000000E-02
  -0.6431929834217535E-04   0.9354497870354163E+01  67   0.12308971E+01   0.10000000E-02
  -0.1285585440708804E-03   0.1870881088911664E+02  67   0.24617699E+01   0.10000000E-02
  -0.6502984813924467E-04   0.9354485184477664E+01  68   0.12308954E+01   0.10000000E-02
  -0.1299339178404765E-03   0.1870877805827801E+02  68   0.24617655E+01   0.10000000E-02
  -0.6376721645717256E-04   0.9354474045817260E+01  69   0.12308940E+01   0.10000000E-02
  -0.1274952115856000E-03   0.1870874951691840E+02  69   0.24617618E+01   0.10000000E-02
  -0.6329388480521154E-04   0.9354454269615080E+01  70   0.12308914E+01   0.10000000E-02
  -0.1244718939072007E-03   0.1870870592097373E+02  70   0.24617560E+01   0.10000000E-02
  -0.5771475293906641E-04   0.9354450563440498E+01  71   0.12308909E+01   0.10000000E-02
  -0.1261358720597284E-03   0.1870867731252850E+02  71   0.24617523E+01   0.10000000E-02
  -0.6172985643651948E-04   0.9354431053574736E+01  72   0.12308883E+01   0.10000000E-02
  -0.1238509752809933E-03   0.1870863332042844E+02  72   0.24617465E+01   0.10000000E-02
  -0.6146333998704942E-04   0.9354415536848645E+01  73   0.12308863E+01   0.10000000E-02
  -0.1230354023139090E-03   0.1870860215824159E+02  73   0.24617424E+01   0.10000000E-02
  -0.6136580180250808E-04   0.9354403110238376E+01  74   0.12308846E+01   0.10000000E-02
  -0.1228669209758869E-03   0.1870856957410294E+02  74   0.24617381E+01   0.10000000E-02
  -0.6000446656427694E-04   0.9354397453358638E+01  75   0.12308839E+01   0.10000000E-02
  -0.1196232229535142E-03   0.1870854303411394E+02  75   0.24617346E+01   0.10000000E-02
  -0.5944536950955851E-04   0.9354374211805172E+01  76   0.12308808E+01   0.10000000E-02
  -0.1215269519987932E-03   0.1870848994952889E+02  76   0.24617276E+01   0.10000000E-02
  -0.5887460740487942E-04   0.9354369145049120E+01  77   0.12308801E+01   0.10000000E-02
  -0.1181914576556976E-03   0.1870848137213169E+02  77   0.24617265E+01   0.10000000E-02
  -0.5783434654325762E-04   0.9354353930780413E+01  78   0.12308781E+01   0.10000000E-02
  -0.1164514402742456E-03   0.1870844296112202E+02  78   0.24617214E+01   0.10000000E-02
  -0.5755836814898082E-04   0.9354340126516314E+01  79   0.12308763E+01   0.10000000E-02
  -0.1155715890625719E-03   0.1870840213066904E+02  79   0.24617161E+01   0.10000000E-02
  -0.5670122492515129E-04   0.9354324405860633E+01  80   0.12308743E+01   0.10000000E-02
  -0.1140860993567529E-03   0.1870836309787258E+02  80   0.24617109E+01   0.10000000E-02
  -0.5692304648091222E-04   0.9354325099943198E+01  81   0.12308744E+01   0.10000000E-02
  -0.1131801300514013E-03   0.1870836165113985E+02  81   0.24617107E+01   0.10000000E-02
  -0.5616790900977045E-04   0.9354308074110261E+01  82   0.12308721E+01   0.10000000E-02
  -0.1119550063910075E-03   0.1870832080093479E+02  82   0.24617054E+01   0.10000000E-02
  -0.5527642433967265E-04   0.9354294688545992E+01  83   0.12308704E+01   0.10000000E-02
  -0.1093252590358234E-03   0.1870828974875987E+02  83   0.24617013E+01   0.10000000E-02
  -0.5418111900045889E-04   0.9354294988508038E+01  84   0.12308704E+01   0.10000000E-02
  -0.1084659901042217E-03   0.1870828133681491E+02  84   0.24617002E+01   0.10000000E-02
  -0.5384205331936462E-04   0.9354278697425670E+01  85   0.12308682E+01   0.10000000E-02
  -0.1071720230759881E-03   0.1870824261795088E+02  85   0.24616951E+01   0.10000000E-02
  -0.5282956581931249E-04   0.9354273320934899E+01  86   0.12308675E+01   0.10000000E-02
  -0.1054101870245958E-03   0.1870822349426550E+02  86   0.24616926E+01   0.10000000E-02
  -0.5237987329112229E-04   0.9354260061853932E+01  87   0.12308658E+01   0.10000000E-02
  -0.1039553076948312E-03   0.1870819183653559E+02  87   0.24616884E+01   0.10000000E-02
  -0.5127608325757206E-04   0.9354258077386814E+01  88   0.12308655E+01   0.10000000E-02
  -0.1017163208809565E-03   0.1870818797431699E+02  88   0.24616879E+01   0.10000000E-02
  -0.5076504365014295E-04   0.9354251449839931E+01  89   0.12308647E+01   0.10000000E-02
  -0.1010941565763835E-03   0.1870816204721906E+02  89   0.24616845E+01   0.10000000E-02
  -0.4935482970607883E-04   0.9354244300476489E+01  90   0.12308637E+01   0.10000000E-02
  -0.9892505182877002E-04   0.1870813361822928E+02  90   0.24616807E+01   0.10000000E-02
  -0.3141641929148877E+01   0.9354242209465560E+01  91   0.12308634E+01   0.10000000E-02
  -0.3141690315635689E+01   0.1870813862907485E+02  91   0.24616814E+01   0.10000000E-02
  -0.3141639229839137E+01   0.9354234658185670E+01  92   0.12308625E+01   0.10000000E-02
  -0.3141688344949685E+01   0.1870810157700082E+02  92   0.24616765E+01   0.10000000E-02
  -0.3141641306969859E+01   0.9354234167750978E+01  93   0.12308624E+01   0.10000000E-02
  -0.3141686838364947E+01   0.1870810657793764E+02  93   0.24616772E+01   0.10000000E-02
  -0.3141638824981025E+01   0.9354235550391494E+01  94   0.12308626E+01   0.10000000E-02
  -0.3141684907201448E+01   0.1870810644853992E+02  94   0.24616772E+01   0.10000000E-02
  -0.3141637395813200E+01   0.9354238574334217E+01  95   0.12308630E+01   0.10000000E-02
  -0.3141682437838835E+01   0.1870809631674487E+02  95   0.24616758E+01   0.10000000E-02
  -0.3141636837826380E+01   0.9354235693945223E+01  96   0.12308626E+01   0.10000000E-02
  -0.3141681645838882E+01   0.1870808477026422E+02  96   0.24616743E+01   0.10000000E-02
  -0.3141635412353901E+01   0.9354237553420097E+01  97   0.12308628E+01   0.10000000E-02
  -0.3141678148517866E+01   0.1870808558934608E+02  97   0.24616744E+01   0.10000000E-02
  -0.3141634713234379E+01   0.9354233835204431E+01  98   0.12308623E+01   0.10000000E-02
  -0.3141676602616982E+01   0.1870807902911418E+02  98   0.24616736E+01   0.10000000E-02
  -0.3141633685428130E+01   0.9354236536169034E+01  99   0.12308627E+01   0.10000000E-02
  -0.3141677878931869E+01   0.1870806691211370E+02  99   0.24616720E+01   0.10000000E-02
  -0.3141633602595815E+01   0.9354240596460129E+01 100   0.12308632E+01   0.10000000E-02
  -0.3141673859901520E+01   0.1870808380633914E+02 100   0.24616742E+01   0.10000000E-02
  -0.3141632933043987E+01   0.9354241493635896E+01 101   0.12308634E+01   0.10000000E-02
  -0.3141671983803853E+01   0.1870807418860713E+02 101   0.24616729E+01   0.10000000E-02
  -0.3141631490945936E+01   0.9354255003987152E+01 102   0.12308651E+01   0.10000000E-02
  -0.3141669262625317E+01   0.1870809483199869E+02 102   0.24616756E+01   0.10000000E-02
  -0.3141629747327515E+01   0.9354255452962158E+01 103   0.12308652E+01   0.10000000E-02
  -0.3141667163549469E+01   0.1870809425976635E+02 103   0.24616756E+01   0.10000000E-02
  -0.3141628935789368E+01   0.9354268637037239E+01 104   0.12308669E+01   0.10000000E-02
  -0.3141664945239156E+01   0.1870811134532819E+02 104   0.24616778E+01   0.10000000E-02
  -0.3141625489562260E+01   0.9354278621203436E+01 105   0.12308682E+01   0.10000000E-02
  -0.3141662490724404E+01   0.1870813754831133E+02 105   0.24616813E+01   0.10000000E-02
  -0.3141627555842303E+01   0.9354282559695407E+01 106   0.12308688E+01   0.10000000E-02
  -0.3141660783900766E+01   0.1870813991032665E+02 106   0.24616816E+01   0.10000000E-02
  -0.3141625764646212E+01   0.9354296735438103E+01 107   0.12308706E+01   0.10000000E-02
  -0.3141659370740026E+01   0.1870815973612096E+02 107   0.24616842E+01   0.10000000E-02
  -0.3141623681366506E+01   0.9354311069238847E+01 108   0.12308725E+01   0.10000000E-02
  -0.3141655759481770E+01   0.1870818757755744E+02 108   0.24616878E+01   0.10000000E-02
  -0.3141623946434491E+01   0.9354319050289925E+01 109   0.12308736E+01   0.10000000E-02
  -0.3141654604051087E+01   0.1870820339791606E+02 109   0.24616899E+01   0.10000000E-02
  -0.3141622355986273E+01   0.9354336163816788E+01 110   0.12308758E+01   0.10000000E-02
  -0.2313327630867456E+01   0.0000000000000000E+00 110   0.00000000E+00   0.10000000E-02
  -0.3057696529546570E+01   0.0000000000000000E+00 111   0.00000000E+00   0.10000000E-02
  -0.3141650150539998E+01   0.1870825843394526E+02 111   0.24616972E+01   0.10000000E-02
  -0.3141619741164281E+01   0.9354363082502734E+01 112   0.12308794E+01   0.10000000E-02
  -0.3141646826354363E+01   0.1870826809427692E+02 112   0.24616984E+01   0.10000000E-02
  -0.3141618995360846E+01   0.9354384356159044E+01 113   0.12308822E+01   0.10000000E-02
  -0.3141645058557263E+01   0.1870831141386253E+02 113   0.24617041E+01   0.10000000E-02
  -0.3141618386328891E+01   0.9354394473789158E+01 114   0.12308835E+01   0.10000000E-02
  -0.3141644008608301E+01   0.1870832998044821E+02 114   0.24617066E+01   0.10000000E-02
  -0.3141617056736971E+01   0.9354413883886230E+01 115   0.12308860E+01   0.10000000E-02
  -0.3141641083503605E+01   0.1870836634966808E+02 115   0.24617114E+01   0.10000000E-02
  -0.3141615636189283E+01   0.9354431988517066E+01 116   0.12308884E+01   0.10000000E-02
  -0.3141638350769887E+01   0.1870840145325436E+02 116   0.24617160E+01   0.10000000E-02
  -0.3141613916424121E+01   0.9354458123654116E+01 117   0.12308919E+01   0.10000000E-02
  -0.3141635918038503E+01   0.1870845050383509E+02 117   0.24617224E+01   0.10000000E-02
  -0.3141612456093876E+01   0.9354478102980627E+01 118   0.12308945E+01   0.10000000E-02
  -0.3141633054259019E+01   0.1870848200730408E+02 118   0.24617266E+01   0.10000000E-02
  -0.3141612130837438E+01   0.9354501113947865E+01 119   0.12308975E+01   0.10000000E-02
  -0.3141630867676313E+01   0.1870852616040371E+02 119   0.24617324E+01   0.10000000E-02
  -0.3141610987408224E+01   0.9354521050299602E+01 120   0.12309001E+01   0.10000000E-02
  -0.3141628925447476E+01   0.1870857193390451E+02 120   0.24617384E+01   0.10000000E-02
  -0.3141610161825604E+01   0.9354539484070615E+01 121   0.12309026E+01   0.10000000E-02
  -0.3141627355895808E+01   0.1870860476138270E+02 121   0.24617427E+01   0.10000000E-02
  -0.3141608077708654E+01   0.9354566082613937E+01 122   0.12309061E+01   0.10000000E-02
  -0.3141624095348775E+01   0.1870865698942017E+02 122   0.24617496E+01   0.10000000E-02
  -0.3141607552066764E+01   0.9354592025180990E+01 123   0.12309095E+01   0.10000000E-02
  -0.3141621435876451E+01   0.1870870513789034E+02 123   0.24617559E+01   0.10000000E-02
  -0.3141605811347188E+01   0.9354620047443966E+01 124   0.12309132E+01   0.10000000E-02
  -0.3141619341758031E+01   0.1870875767790933E+02 124   0.24617629E+01   0.10000000E-02
  -0.3141604975023107E+01   0.9354646313857666E+01 125   0.12309166E+01   0.10000000E-02
  -0.3141616785590640E+01   0.1870880121482756E+02 125   0.24617686E+01   0.10000000E-02
  -0.3141603868998310E+01   0.9354666182342817E+01 126   0.12309192E+01   0.10000000E-02
  -0.3141614941595266E+01   0.1870884439579560E+02 126   0.24617743E+01   0.10000000E-02
  -0.3141602457533755E+01   0.9354700357615768E+01 127   0.12309237E+01   0.10000000E-02
  -0.3141612716827078E+01   0.1870892506809160E+02 127   0.24617849E+01   0.10000000E-02
  -0.3141600072088248E+01   0.9354727443484494E+01 128   0.12309273E+01   0.10000000E-02
  -0.3141608396516142E+01   0.1870896161524117E+02 128   0.24617897E+01   0.10000000E-02
  -0.3141599492903679E+01   0.9354754969129255E+01 129   0.12309309E+01   0.10000000E-02
  -0.3141606778407164E+01   0.1870902762751559E+02 129   0.24617984E+01   0.10000000E-02
  -0.3141598709810956E+01   0.9354784194029394E+01 130   0.12309348E+01   0.10000000E-02
  -0.3141605740038942E+01   0.1870907363186322E+02 130   0.24618044E+01   0.10000000E-02
  -0.3141597507361777E+01   0.9354812405845622E+01 131   0.12309385E+01   0.10000000E-02
  -0.3141602701262985E+01   0.1870913761613438E+02 131   0.24618128E+01   0.10000000E-02
  -0.3141596303134773E+01   0.9354836863255842E+01 132   0.12309417E+01   0.10000000E-02
  -0.3141599435102147E+01   0.1870918596228157E+02 132   0.24618192E+01   0.10000000E-02
  -0.3141595179491177E+01   0.9354869612933737E+01 133   0.12309460E+01   0.10000000E-02
  -0.3141598070995686E+01   0.1870924996886478E+02 133   0.24618276E+01   0.10000000E-02
  -0.3141593545605855E+01   0.9354899661755931E+01 134   0.12309500E+01   0.10000000E-02
  -0.3141595238186744E+01   0.1870930284309614E+02 134   0.24618346E+01   0.10000000E-02
  -0.3141592255446356E+01   0.9354924214867986E+01 135   0.12309532E+01   0.10000000E-02
  -0.3141591918091991E+01   0.1870936282012117E+02 135   0.24618425E+01   0.10000000E-02
  -0.2616017964681429E+01   0.0000000000000000E+00 136   0.00000000E+00   0.10000000E-02
  -0.3141589736585871E+01   0.1870941415971279E+02 136   0.24618492E+01   0.10000000E-02
  -0.3141590100701624E+01   0.9354978843432342E+01 137   0.12309604E+01   0.10000000E-02
  -0.3141588103957798E+01   0.1870946938775396E+02 137   0.24618565E+01   0.10000000E-02
  -0.3141589528725834E+01   0.9355010987769850E+01 138   0.12309646E+01   0.10000000E-02
  -0.3141585646583252E+01   0.1870953409499685E+02 138   0.24618650E+01   0.10000000E-02
  -0.3141588186997686E+01   0.9355040868109844E+01 139   0.12309685E+01   0.10000000E-02
  -0.3141583418778529E+01   0.1870958915386204E+02 139   0.24618723E+01   0.10000000E-02
  -0.3141586078229173E+01   0.9355073194108887E+01 140   0.12309728E+01   0.10000000E-02
  -0.3141579924645365E+01   0.1870966391515023E+02 140   0.24618821E+01   0.10000000E-02
  -0.3141585348925267E+01   0.9355097423353700E+01 141   0.12309760E+01   0.10000000E-02
  -0.3141578442562797E+01   0.1870971203946580E+02 141   0.24618884E+01   0.10000000E-02
  -0.3141584148182995E+01   0.9355126542054666E+01 142   0.12309798E+01   0.10000000E-02
  -0.3141575754767664E+01   0.1870976702760293E+02 142   0.24618957E+01   0.10000000E-02
  -0.3141583008318552E+01   0.9355162070630139E+01 143   0.12309845E+01   0.10000000E-02
  -0.3141573369294315E+01   0.1870983505504587E+02 143   0.24619046E+01   0.10000000E-02
  -0.3141581494554656E+01   0.9355187505902200E+01 144   0.12309878E+01   0.10000000E-02
  -0.3141570470736367E+01   0.1870989126315036E+02 144   0.24619120E+01   0.10000000E-02
  -0.3141580150551341E+01   0.9355209903680027E+01 145   0.12309908E+01   0.10000000E-02
  -0.3141568062608858E+01   0.1870993562997017E+02 145   0.24619178E+01   0.10000000E-02
  -0.3141575293110762E+01   0.9355237793385113E+01 146   0.12309944E+01   0.10000000E-02
  -0.3141566529119783E+01   0.1870999638633934E+02 146   0.24619258E+01   0.10000000E-02
  -0.3141578021967402E+01   0.9355265953832323E+01 147   0.12309982E+01   0.10000000E-02
  -0.3141564282471924E+01   0.1871004685801483E+02 147   0.24619325E+01   0.10000000E-02
  -0.3141576908593741E+01   0.9355299736394635E+01 148   0.12310026E+01   0.10000000E-02
  -0.3141560269833166E+01   0.1871012819707102E+02 148   0.24619432E+01   0.10000000E-02
  -0.3141576058964314E+01   0.9355321370916507E+01 149   0.12310054E+01   0.10000000E-02
  -0.3141558753612727E+01   0.1871016569728215E+02 149   0.24619481E+01   0.10000000E-02
  -0.3141575381297553E+01   0.9355338693727165E+01 150   0.12310077E+01   0.10000000E-02
  -0.3141557452330134E+01   0.1871020666294174E+02 150   0.24619535E+01   0.10000000E-02
  -0.3141573444938904E+01   0.9355365876123547E+01 151   0.12310113E+01   0.10000000E-02
  -0.3141554501803977E+01   0.1871025661630606E+02 151   0.24619601E+01   0.10000000E-02
